Date,Day,Hour,Item,Category,Price_NZD,Quantity,Revenue_NZD
2024-03-24,Sunday,9,Cappuccino,Coffee,5.5,1,5.5
2024-03-24,Sunday,12,Latte,Coffee,5.5,3,16.5
2024-03-24,Sunday,10,Banana Bread,Food,5.5,1,5.5
2024-03-24,Sunday,12,Long Black,Coffee,4.5,1,4.5
2024-03-24,Sunday,13,Flat White,Coffee,5.5,2,11.0
2024-03-24,Sunday,9,Croissant,Food,5.0,1,5.0
2024-03-24,Sunday,12,Green Tea,Tea,4.0,2,8.0
2024-03-24,Sunday,10,Banana Bread,Food,5.5,1,5.5
2024-03-24,Sunday,16,Banana Bread,Food,5.5,2,11.0
2024-03-24,Sunday,12,Cappuccino,Coffee,5.5,1,5.5
2024-03-24,Sunday,8,Flat White,Coffee,5.5,2,11.0
2024-03-24,Sunday,8,Cappuccino,Coffee,5.5,1,5.5
2024-03-24,Sunday,9,Croissant,Food,5.0,1,5.0
2024-03-24,Sunday,10,Espresso,Coffee,4.0,1,4.0
2024-03-24,Sunday,15,Green Tea,Tea,4.0,1,4.0
2024-03-24,Sunday,11,Green Tea,Tea,4.0,1,4.0
2024-03-24,Sunday,14,English Breakfast,Tea,4.0,3,12.0
2024-03-24,Sunday,13,Chai Latte,Coffee,6.0,2,12.0
2024-03-24,Sunday,11,Latte,Coffee,5.5,1,5.5
2024-03-24,Sunday,12,English Breakfast,Tea,4.0,1,4.0
2024-03-24,Sunday,10,Toastie,Food,8.0,1,8.0
2024-03-24,Sunday,12,Croissant,Food,5.0,2,10.0
2024-03-24,Sunday,11,Toastie,Food,8.0,1,8.0
2024-03-24,Sunday,9,Latte,Coffee,5.5,2,11.0
2024-03-24,Sunday,9,Green Tea,Tea,4.0,1,4.0
2024-03-24,Sunday,18,Green Tea,Tea,4.0,1,4.0
2024-03-24,Sunday,14,Toastie,Food,8.0,1,8.0
2024-03-24,Sunday,14,English Breakfast,Tea,4.0,1,4.0
2024-03-24,Sunday,10,Muffin,Food,4.5,1,4.5
2024-03-24,Sunday,14,Chai Latte,Coffee,6.0,2,12.0
2024-03-24,Sunday,11,Latte,Coffee,5.5,1,5.5
2024-03-24,Sunday,11,Green Tea,Tea,4.0,1,4.0
2024-03-24,Sunday,13,Flat White,Coffee,5.5,1,5.5
2024-03-24,Sunday,9,Croissant,Food,5.0,2,10.0
2024-03-24,Sunday,8,Green Tea,Tea,4.0,2,8.0
2024-03-24,Sunday,15,Toastie,Food,8.0,1,8.0
2024-03-24,Sunday,11,Cappuccino,Coffee,5.5,1,5.5
2024-03-24,Sunday,9,Croissant,Food,5.0,1,5.0
2024-03-24,Sunday,12,Long Black,Coffee,4.5,1,4.5
2024-03-24,Sunday,13,English Breakfast,Tea,4.0,1,4.0
2024-03-24,Sunday,12,Banana Bread,Food,5.5,1,5.5
2024-03-24,Sunday,9,Toastie,Food,8.0,1,8.0
2024-03-24,Sunday,8,Croissant,Food,5.0,3,15.0
2024-03-24,Sunday,9,Long Black,Coffee,4.5,1,4.5
2024-03-24,Sunday,9,Latte,Coffee,5.5,2,11.0
2024-03-24,Sunday,10,English Breakfast,Tea,4.0,2,8.0
2024-03-24,Sunday,10,Croissant,Food,5.0,1,5.0
2024-03-24,Sunday,18,Latte,Coffee,5.5,2,11.0
2024-03-24,Sunday,9,Green Tea,Tea,4.0,2,8.0
2024-03-24,Sunday,10,Cappuccino,Coffee,5.5,2,11.0
2024-03-24,Sunday,7,Green Tea,Tea,4.0,1,4.0
2024-03-24,Sunday,9,Green Tea,Tea,4.0,1,4.0
2024-03-24,Sunday,8,Flat White,Coffee,5.5,1,5.5
2024-03-24,Sunday,14,Toastie,Food,8.0,2,16.0
2024-03-24,Sunday,9,Latte,Coffee,5.5,1,5.5
2024-03-24,Sunday,13,Croissant,Food,5.0,2,10.0
2024-03-24,Sunday,10,Toastie,Food,8.0,1,8.0
2024-03-24,Sunday,13,Croissant,Food,5.0,1,5.0
2024-03-24,Sunday,7,Chai Latte,Coffee,6.0,3,18.0
2024-03-24,Sunday,13,Banana Bread,Food,5.5,2,11.0
2024-03-24,Sunday,9,Flat White,Coffee,5.5,1,5.5
2024-03-24,Sunday,11,Chai Latte,Coffee,6.0,1,6.0
2024-03-24,Sunday,8,Green Tea,Tea,4.0,1,4.0
2024-03-24,Sunday,9,Chai Latte,Coffee,6.0,1,6.0
2024-03-24,Sunday,13,Espresso,Coffee,4.0,2,8.0
2024-03-24,Sunday,7,Muffin,Food,4.5,2,9.0
2024-03-24,Sunday,7,Chai Latte,Coffee,6.0,1,6.0
2024-03-24,Sunday,14,Toastie,Food,8.0,1,8.0
2024-03-24,Sunday,8,Latte,Coffee,5.5,1,5.5
2024-03-24,Sunday,10,Cappuccino,Coffee,5.5,1,5.5
2024-03-24,Sunday,13,Latte,Coffee,5.5,2,11.0
2024-03-24,Sunday,12,Chai Latte,Coffee,6.0,1,6.0
2024-03-24,Sunday,8,Espresso,Coffee,4.0,1,4.0
2024-03-24,Sunday,9,Banana Bread,Food,5.5,2,11.0
2024-03-24,Sunday,12,Chai Latte,Coffee,6.0,1,6.0
2024-03-24,Sunday,11,English Breakfast,Tea,4.0,1,4.0
2024-03-24,Sunday,10,Muffin,Food,4.5,2,9.0
2024-03-24,Sunday,11,Chai Latte,Coffee,6.0,1,6.0
2024-03-24,Sunday,12,Toastie,Food,8.0,1,8.0
2024-03-25,Monday,9,Green Tea,Tea,4.0,1,4.0
2024-03-25,Monday,13,Chai Latte,Coffee,6.0,2,12.0
2024-03-25,Monday,14,Cappuccino,Coffee,5.5,2,11.0
2024-03-25,Monday,15,Muffin,Food,4.5,2,9.0
2024-03-25,Monday,8,Toastie,Food,8.0,1,8.0
2024-03-25,Monday,15,Long Black,Coffee,4.5,1,4.5
2024-03-25,Monday,11,Flat White,Coffee,5.5,1,5.5
2024-03-25,Monday,8,Banana Bread,Food,5.5,1,5.5
2024-03-25,Monday,11,Espresso,Coffee,4.0,1,4.0
2024-03-25,Monday,9,Latte,Coffee,5.5,2,11.0
2024-03-25,Monday,13,Croissant,Food,5.0,1,5.0
2024-03-25,Monday,8,English Breakfast,Tea,4.0,3,12.0
2024-03-25,Monday,10,Latte,Coffee,5.5,1,5.5
2024-03-25,Monday,9,Banana Bread,Food,5.5,1,5.5
2024-03-25,Monday,8,Chai Latte,Coffee,6.0,2,12.0
2024-03-25,Monday,10,Muffin,Food,4.5,1,4.5
2024-03-25,Monday,8,Cappuccino,Coffee,5.5,1,5.5
2024-03-25,Monday,17,Croissant,Food,5.0,1,5.0
2024-03-25,Monday,14,Muffin,Food,4.5,2,9.0
2024-03-25,Monday,15,Toastie,Food,8.0,1,8.0
2024-03-25,Monday,15,Croissant,Food,5.0,1,5.0
2024-03-25,Monday,10,Cappuccino,Coffee,5.5,2,11.0
2024-03-25,Monday,16,Espresso,Coffee,4.0,1,4.0
2024-03-25,Monday,8,Green Tea,Tea,4.0,1,4.0
2024-03-25,Monday,9,Banana Bread,Food,5.5,2,11.0
2024-03-25,Monday,12,Flat White,Coffee,5.5,1,5.5
2024-03-25,Monday,11,Green Tea,Tea,4.0,2,8.0
2024-03-25,Monday,18,Banana Bread,Food,5.5,2,11.0
2024-03-25,Monday,9,Banana Bread,Food,5.5,1,5.5
2024-03-25,Monday,13,Toastie,Food,8.0,1,8.0
2024-03-25,Monday,9,Chai Latte,Coffee,6.0,2,12.0
2024-03-25,Monday,12,Croissant,Food,5.0,2,10.0
2024-03-25,Monday,11,Chai Latte,Coffee,6.0,2,12.0
2024-03-25,Monday,10,English Breakfast,Tea,4.0,1,4.0
2024-03-25,Monday,12,Latte,Coffee,5.5,1,5.5
2024-03-25,Monday,11,Banana Bread,Food,5.5,1,5.5
2024-03-25,Monday,15,Latte,Coffee,5.5,1,5.5
2024-03-25,Monday,7,English Breakfast,Tea,4.0,1,4.0
2024-03-25,Monday,13,Flat White,Coffee,5.5,1,5.5
2024-03-25,Monday,10,Cappuccino,Coffee,5.5,2,11.0
2024-03-25,Monday,9,Latte,Coffee,5.5,1,5.5
2024-03-25,Monday,13,Toastie,Food,8.0,2,16.0
2024-03-25,Monday,12,Long Black,Coffee,4.5,1,4.5
2024-03-25,Monday,14,Muffin,Food,4.5,1,4.5
2024-03-25,Monday,10,Chai Latte,Coffee,6.0,3,18.0
2024-03-25,Monday,14,Long Black,Coffee,4.5,1,4.5
2024-03-25,Monday,13,Toastie,Food,8.0,1,8.0
2024-03-25,Monday,10,Flat White,Coffee,5.5,1,5.5
2024-03-25,Monday,8,Long Black,Coffee,4.5,1,4.5
2024-03-25,Monday,8,Long Black,Coffee,4.5,2,9.0
2024-03-25,Monday,15,Long Black,Coffee,4.5,1,4.5
2024-03-25,Monday,8,Flat White,Coffee,5.5,1,5.5
2024-03-25,Monday,16,Cappuccino,Coffee,5.5,1,5.5
2024-03-25,Monday,9,Long Black,Coffee,4.5,1,4.5
2024-03-25,Monday,15,Long Black,Coffee,4.5,1,4.5
2024-03-25,Monday,13,Muffin,Food,4.5,1,4.5
2024-03-25,Monday,14,Latte,Coffee,5.5,3,16.5
2024-03-25,Monday,9,Long Black,Coffee,4.5,2,9.0
2024-03-25,Monday,15,Banana Bread,Food,5.5,1,5.5
2024-03-25,Monday,8,Banana Bread,Food,5.5,2,11.0
2024-03-25,Monday,14,Banana Bread,Food,5.5,1,5.5
2024-03-25,Monday,10,Cappuccino,Coffee,5.5,1,5.5
2024-03-25,Monday,7,Chai Latte,Coffee,6.0,1,6.0
2024-03-25,Monday,18,Long Black,Coffee,4.5,2,9.0
2024-03-25,Monday,11,Espresso,Coffee,4.0,2,8.0
2024-03-25,Monday,14,Croissant,Food,5.0,2,10.0
2024-03-25,Monday,12,Muffin,Food,4.5,1,4.5
2024-03-25,Monday,14,Cappuccino,Coffee,5.5,3,16.5
2024-03-25,Monday,14,Latte,Coffee,5.5,1,5.5
2024-03-25,Monday,13,Cappuccino,Coffee,5.5,2,11.0
2024-03-25,Monday,8,Muffin,Food,4.5,1,4.5
2024-03-25,Monday,13,Cappuccino,Coffee,5.5,2,11.0
2024-03-25,Monday,14,Espresso,Coffee,4.0,1,4.0
2024-03-25,Monday,14,English Breakfast,Tea,4.0,3,12.0
2024-03-25,Monday,12,Green Tea,Tea,4.0,2,8.0
2024-03-25,Monday,13,Chai Latte,Coffee,6.0,1,6.0
2024-03-25,Monday,9,Latte,Coffee,5.5,1,5.5
2024-03-25,Monday,8,Toastie,Food,8.0,1,8.0
2024-03-25,Monday,15,Toastie,Food,8.0,1,8.0
2024-03-25,Monday,9,English Breakfast,Tea,4.0,1,4.0
2024-03-25,Monday,17,Chai Latte,Coffee,6.0,1,6.0
2024-03-25,Monday,9,Banana Bread,Food,5.5,1,5.5
2024-03-25,Monday,8,Long Black,Coffee,4.5,1,4.5
2024-03-25,Monday,17,Croissant,Food,5.0,1,5.0
2024-03-25,Monday,8,Espresso,Coffee,4.0,2,8.0
2024-03-25,Monday,17,Green Tea,Tea,4.0,1,4.0
2024-03-25,Monday,8,Espresso,Coffee,4.0,1,4.0
2024-03-25,Monday,9,Chai Latte,Coffee,6.0,1,6.0
2024-03-25,Monday,8,Latte,Coffee,5.5,1,5.5
2024-03-25,Monday,8,Green Tea,Tea,4.0,1,4.0
2024-03-25,Monday,7,Green Tea,Tea,4.0,2,8.0
2024-03-25,Monday,11,Flat White,Coffee,5.5,2,11.0
2024-03-25,Monday,7,Banana Bread,Food,5.5,1,5.5
2024-03-25,Monday,11,Long Black,Coffee,4.5,2,9.0
2024-03-25,Monday,10,Muffin,Food,4.5,1,4.5
2024-03-25,Monday,11,English Breakfast,Tea,4.0,1,4.0
2024-03-25,Monday,8,Cappuccino,Coffee,5.5,3,16.5
2024-03-25,Monday,11,Espresso,Coffee,4.0,1,4.0
2024-03-25,Monday,15,Croissant,Food,5.0,1,5.0
2024-03-26,Tuesday,8,Muffin,Food,4.5,1,4.5
2024-03-26,Tuesday,9,Banana Bread,Food,5.5,1,5.5
2024-03-26,Tuesday,15,Chai Latte,Coffee,6.0,2,12.0
2024-03-26,Tuesday,9,English Breakfast,Tea,4.0,1,4.0
2024-03-26,Tuesday,12,Green Tea,Tea,4.0,1,4.0
2024-03-26,Tuesday,13,Long Black,Coffee,4.5,1,4.5
2024-03-26,Tuesday,7,Espresso,Coffee,4.0,2,8.0
2024-03-26,Tuesday,12,Toastie,Food,8.0,2,16.0
2024-03-26,Tuesday,11,Long Black,Coffee,4.5,1,4.5
2024-03-26,Tuesday,10,Latte,Coffee,5.5,2,11.0
2024-03-26,Tuesday,12,Flat White,Coffee,5.5,1,5.5
2024-03-26,Tuesday,8,Chai Latte,Coffee,6.0,1,6.0
2024-03-26,Tuesday,8,Croissant,Food,5.0,1,5.0
2024-03-26,Tuesday,10,English Breakfast,Tea,4.0,1,4.0
2024-03-26,Tuesday,8,Long Black,Coffee,4.5,1,4.5
2024-03-26,Tuesday,9,Green Tea,Tea,4.0,2,8.0
2024-03-26,Tuesday,14,Cappuccino,Coffee,5.5,1,5.5
2024-03-26,Tuesday,7,Latte,Coffee,5.5,1,5.5
2024-03-26,Tuesday,13,Flat White,Coffee,5.5,1,5.5
2024-03-26,Tuesday,11,Espresso,Coffee,4.0,1,4.0
2024-03-26,Tuesday,8,Muffin,Food,4.5,1,4.5
2024-03-26,Tuesday,14,Croissant,Food,5.0,1,5.0
2024-03-26,Tuesday,11,Long Black,Coffee,4.5,1,4.5
2024-03-26,Tuesday,12,Flat White,Coffee,5.5,1,5.5
2024-03-26,Tuesday,11,Chai Latte,Coffee,6.0,2,12.0
2024-03-26,Tuesday,11,Espresso,Coffee,4.0,1,4.0
2024-03-26,Tuesday,9,Toastie,Food,8.0,1,8.0
2024-03-26,Tuesday,7,Toastie,Food,8.0,1,8.0
2024-03-26,Tuesday,7,Latte,Coffee,5.5,1,5.5
2024-03-26,Tuesday,12,Latte,Coffee,5.5,1,5.5
2024-03-26,Tuesday,10,Muffin,Food,4.5,2,9.0
2024-03-26,Tuesday,12,Long Black,Coffee,4.5,1,4.5
2024-03-26,Tuesday,14,English Breakfast,Tea,4.0,1,4.0
2024-03-26,Tuesday,17,English Breakfast,Tea,4.0,1,4.0
2024-03-26,Tuesday,9,Green Tea,Tea,4.0,1,4.0
2024-03-26,Tuesday,16,Muffin,Food,4.5,1,4.5
2024-03-26,Tuesday,8,Toastie,Food,8.0,1,8.0
2024-03-26,Tuesday,10,Espresso,Coffee,4.0,1,4.0
2024-03-26,Tuesday,9,Banana Bread,Food,5.5,1,5.5
2024-03-26,Tuesday,9,English Breakfast,Tea,4.0,1,4.0
2024-03-26,Tuesday,9,Croissant,Food,5.0,1,5.0
2024-03-26,Tuesday,15,English Breakfast,Tea,4.0,2,8.0
2024-03-26,Tuesday,11,Flat White,Coffee,5.5,1,5.5
2024-03-26,Tuesday,9,Banana Bread,Food,5.5,2,11.0
2024-03-26,Tuesday,17,Toastie,Food,8.0,1,8.0
2024-03-26,Tuesday,12,Long Black,Coffee,4.5,2,9.0
2024-03-26,Tuesday,12,Long Black,Coffee,4.5,1,4.5
2024-03-26,Tuesday,9,Muffin,Food,4.5,2,9.0
2024-03-26,Tuesday,14,Toastie,Food,8.0,1,8.0
2024-03-26,Tuesday,16,Espresso,Coffee,4.0,3,12.0
2024-03-26,Tuesday,10,Flat White,Coffee,5.5,1,5.5
2024-03-26,Tuesday,9,Flat White,Coffee,5.5,1,5.5
2024-03-26,Tuesday,13,Toastie,Food,8.0,2,16.0
2024-03-26,Tuesday,15,Latte,Coffee,5.5,3,16.5
2024-03-26,Tuesday,10,Chai Latte,Coffee,6.0,2,12.0
2024-03-26,Tuesday,8,English Breakfast,Tea,4.0,1,4.0
2024-03-26,Tuesday,15,Chai Latte,Coffee,6.0,2,12.0
2024-03-26,Tuesday,13,English Breakfast,Tea,4.0,1,4.0
2024-03-26,Tuesday,8,Flat White,Coffee,5.5,1,5.5
2024-03-26,Tuesday,18,Green Tea,Tea,4.0,1,4.0
2024-03-26,Tuesday,11,Banana Bread,Food,5.5,2,11.0
2024-03-26,Tuesday,10,Cappuccino,Coffee,5.5,1,5.5
2024-03-26,Tuesday,14,Cappuccino,Coffee,5.5,1,5.5
2024-03-26,Tuesday,12,Croissant,Food,5.0,1,5.0
2024-03-26,Tuesday,17,Flat White,Coffee,5.5,2,11.0
2024-03-26,Tuesday,12,Croissant,Food,5.0,1,5.0
2024-03-26,Tuesday,13,Chai Latte,Coffee,6.0,2,12.0
2024-03-26,Tuesday,7,Green Tea,Tea,4.0,2,8.0
2024-03-26,Tuesday,13,Banana Bread,Food,5.5,2,11.0
2024-03-26,Tuesday,10,Croissant,Food,5.0,1,5.0
2024-03-26,Tuesday,10,English Breakfast,Tea,4.0,1,4.0
2024-03-26,Tuesday,14,English Breakfast,Tea,4.0,2,8.0
2024-03-26,Tuesday,11,English Breakfast,Tea,4.0,1,4.0
2024-03-26,Tuesday,13,Muffin,Food,4.5,2,9.0
2024-03-26,Tuesday,10,Long Black,Coffee,4.5,1,4.5
2024-03-26,Tuesday,12,Toastie,Food,8.0,2,16.0
2024-03-26,Tuesday,16,Banana Bread,Food,5.5,2,11.0
2024-03-26,Tuesday,8,Long Black,Coffee,4.5,3,13.5
2024-03-26,Tuesday,8,Muffin,Food,4.5,1,4.5
2024-03-26,Tuesday,9,Flat White,Coffee,5.5,1,5.5
2024-03-26,Tuesday,17,Cappuccino,Coffee,5.5,1,5.5
2024-03-26,Tuesday,8,Banana Bread,Food,5.5,2,11.0
2024-03-26,Tuesday,9,Cappuccino,Coffee,5.5,1,5.5
2024-03-26,Tuesday,12,Espresso,Coffee,4.0,1,4.0
2024-03-26,Tuesday,7,Toastie,Food,8.0,2,16.0
2024-03-26,Tuesday,15,Muffin,Food,4.5,3,13.5
2024-03-26,Tuesday,9,Banana Bread,Food,5.5,2,11.0
2024-03-26,Tuesday,10,Banana Bread,Food,5.5,1,5.5
2024-03-26,Tuesday,10,Green Tea,Tea,4.0,1,4.0
2024-03-26,Tuesday,8,Latte,Coffee,5.5,1,5.5
2024-03-26,Tuesday,10,Toastie,Food,8.0,2,16.0
2024-03-26,Tuesday,7,Espresso,Coffee,4.0,1,4.0
2024-03-26,Tuesday,16,Chai Latte,Coffee,6.0,1,6.0
2024-03-26,Tuesday,11,Long Black,Coffee,4.5,1,4.5
2024-03-26,Tuesday,17,Croissant,Food,5.0,2,10.0
2024-03-26,Tuesday,9,Chai Latte,Coffee,6.0,3,18.0
2024-03-26,Tuesday,16,Flat White,Coffee,5.5,1,5.5
2024-03-26,Tuesday,18,Espresso,Coffee,4.0,3,12.0
2024-03-26,Tuesday,10,Flat White,Coffee,5.5,1,5.5
2024-03-27,Wednesday,12,English Breakfast,Tea,4.0,1,4.0
2024-03-27,Wednesday,7,Flat White,Coffee,5.5,1,5.5
2024-03-27,Wednesday,12,Cappuccino,Coffee,5.5,1,5.5
2024-03-27,Wednesday,16,English Breakfast,Tea,4.0,1,4.0
2024-03-27,Wednesday,16,Toastie,Food,8.0,2,16.0
2024-03-27,Wednesday,12,Long Black,Coffee,4.5,3,13.5
2024-03-27,Wednesday,14,Cappuccino,Coffee,5.5,1,5.5
2024-03-27,Wednesday,11,English Breakfast,Tea,4.0,1,4.0
2024-03-27,Wednesday,16,Long Black,Coffee,4.5,2,9.0
2024-03-27,Wednesday,13,Cappuccino,Coffee,5.5,2,11.0
2024-03-27,Wednesday,12,Green Tea,Tea,4.0,1,4.0
2024-03-27,Wednesday,15,Banana Bread,Food,5.5,1,5.5
2024-03-27,Wednesday,9,Green Tea,Tea,4.0,1,4.0
2024-03-27,Wednesday,9,Croissant,Food,5.0,1,5.0
2024-03-27,Wednesday,7,Flat White,Coffee,5.5,1,5.5
2024-03-27,Wednesday,13,Croissant,Food,5.0,1,5.0
2024-03-27,Wednesday,10,Cappuccino,Coffee,5.5,2,11.0
2024-03-27,Wednesday,8,Toastie,Food,8.0,2,16.0
2024-03-27,Wednesday,14,Toastie,Food,8.0,2,16.0
2024-03-27,Wednesday,10,Espresso,Coffee,4.0,1,4.0
2024-03-27,Wednesday,9,Muffin,Food,4.5,1,4.5
2024-03-27,Wednesday,15,Flat White,Coffee,5.5,2,11.0
2024-03-27,Wednesday,9,Cappuccino,Coffee,5.5,2,11.0
2024-03-27,Wednesday,9,Flat White,Coffee,5.5,2,11.0
2024-03-27,Wednesday,10,Banana Bread,Food,5.5,1,5.5
2024-03-27,Wednesday,11,Cappuccino,Coffee,5.5,2,11.0
2024-03-27,Wednesday,9,Green Tea,Tea,4.0,1,4.0
2024-03-27,Wednesday,12,Chai Latte,Coffee,6.0,1,6.0
2024-03-27,Wednesday,12,Long Black,Coffee,4.5,1,4.5
2024-03-27,Wednesday,12,Croissant,Food,5.0,3,15.0
2024-03-27,Wednesday,8,Toastie,Food,8.0,1,8.0
2024-03-27,Wednesday,10,Banana Bread,Food,5.5,1,5.5
2024-03-27,Wednesday,7,Espresso,Coffee,4.0,1,4.0
2024-03-27,Wednesday,18,Long Black,Coffee,4.5,1,4.5
2024-03-27,Wednesday,11,Toastie,Food,8.0,1,8.0
2024-03-27,Wednesday,10,Latte,Coffee,5.5,1,5.5
2024-03-27,Wednesday,11,Chai Latte,Coffee,6.0,1,6.0
2024-03-27,Wednesday,8,English Breakfast,Tea,4.0,1,4.0
2024-03-27,Wednesday,15,Banana Bread,Food,5.5,1,5.5
2024-03-27,Wednesday,12,Latte,Coffee,5.5,1,5.5
2024-03-27,Wednesday,7,Croissant,Food,5.0,1,5.0
2024-03-27,Wednesday,13,Cappuccino,Coffee,5.5,1,5.5
2024-03-27,Wednesday,13,English Breakfast,Tea,4.0,2,8.0
2024-03-27,Wednesday,15,Banana Bread,Food,5.5,2,11.0
2024-03-27,Wednesday,14,Chai Latte,Coffee,6.0,1,6.0
2024-03-27,Wednesday,12,Chai Latte,Coffee,6.0,1,6.0
2024-03-27,Wednesday,17,Chai Latte,Coffee,6.0,2,12.0
2024-03-27,Wednesday,14,Green Tea,Tea,4.0,2,8.0
2024-03-27,Wednesday,14,English Breakfast,Tea,4.0,1,4.0
2024-03-27,Wednesday,12,English Breakfast,Tea,4.0,1,4.0
2024-03-27,Wednesday,17,Toastie,Food,8.0,2,16.0
2024-03-27,Wednesday,18,Cappuccino,Coffee,5.5,1,5.5
2024-03-27,Wednesday,14,Long Black,Coffee,4.5,1,4.5
2024-03-27,Wednesday,8,Chai Latte,Coffee,6.0,1,6.0
2024-03-27,Wednesday,12,Long Black,Coffee,4.5,1,4.5
2024-03-27,Wednesday,9,Muffin,Food,4.5,3,13.5
2024-03-27,Wednesday,17,English Breakfast,Tea,4.0,2,8.0
2024-03-27,Wednesday,9,Banana Bread,Food,5.5,1,5.5
2024-03-27,Wednesday,14,Cappuccino,Coffee,5.5,2,11.0
2024-03-27,Wednesday,9,Banana Bread,Food,5.5,1,5.5
2024-03-27,Wednesday,12,Espresso,Coffee,4.0,1,4.0
2024-03-27,Wednesday,11,Cappuccino,Coffee,5.5,1,5.5
2024-03-27,Wednesday,15,English Breakfast,Tea,4.0,1,4.0
2024-03-27,Wednesday,16,Toastie,Food,8.0,2,16.0
2024-03-27,Wednesday,9,Banana Bread,Food,5.5,1,5.5
2024-03-27,Wednesday,15,Muffin,Food,4.5,1,4.5
2024-03-27,Wednesday,14,Croissant,Food,5.0,1,5.0
2024-03-27,Wednesday,13,Espresso,Coffee,4.0,1,4.0
2024-03-27,Wednesday,15,Banana Bread,Food,5.5,1,5.5
2024-03-27,Wednesday,7,Flat White,Coffee,5.5,1,5.5
2024-03-27,Wednesday,10,English Breakfast,Tea,4.0,1,4.0
2024-03-27,Wednesday,10,Cappuccino,Coffee,5.5,1,5.5
2024-03-27,Wednesday,13,Cappuccino,Coffee,5.5,1,5.5
2024-03-27,Wednesday,9,Flat White,Coffee,5.5,1,5.5
2024-03-27,Wednesday,14,Flat White,Coffee,5.5,1,5.5
2024-03-27,Wednesday,8,Banana Bread,Food,5.5,3,16.5
2024-03-27,Wednesday,16,Chai Latte,Coffee,6.0,1,6.0
2024-03-27,Wednesday,9,Latte,Coffee,5.5,2,11.0
2024-03-27,Wednesday,9,Green Tea,Tea,4.0,1,4.0
2024-03-27,Wednesday,8,Chai Latte,Coffee,6.0,1,6.0
2024-03-27,Wednesday,18,Flat White,Coffee,5.5,1,5.5
2024-03-27,Wednesday,12,Muffin,Food,4.5,2,9.0
2024-03-27,Wednesday,9,Muffin,Food,4.5,1,4.5
2024-03-27,Wednesday,13,Espresso,Coffee,4.0,1,4.0
2024-03-27,Wednesday,12,Long Black,Coffee,4.5,2,9.0
2024-03-27,Wednesday,17,Chai Latte,Coffee,6.0,1,6.0
2024-03-27,Wednesday,13,Toastie,Food,8.0,1,8.0
2024-03-27,Wednesday,11,Latte,Coffee,5.5,3,16.5
2024-03-27,Wednesday,9,Flat White,Coffee,5.5,2,11.0
2024-03-27,Wednesday,8,Cappuccino,Coffee,5.5,2,11.0
2024-03-27,Wednesday,11,Long Black,Coffee,4.5,1,4.5
2024-03-27,Wednesday,7,Long Black,Coffee,4.5,1,4.5
2024-03-27,Wednesday,12,Flat White,Coffee,5.5,2,11.0
2024-03-27,Wednesday,12,Espresso,Coffee,4.0,2,8.0
2024-03-27,Wednesday,10,Banana Bread,Food,5.5,1,5.5
2024-03-27,Wednesday,8,English Breakfast,Tea,4.0,1,4.0
2024-03-27,Wednesday,13,Chai Latte,Coffee,6.0,1,6.0
2024-03-27,Wednesday,17,Espresso,Coffee,4.0,1,4.0
2024-03-27,Wednesday,9,Muffin,Food,4.5,1,4.5
2024-03-27,Wednesday,8,Toastie,Food,8.0,1,8.0
2024-03-27,Wednesday,10,Espresso,Coffee,4.0,2,8.0
2024-03-27,Wednesday,9,Espresso,Coffee,4.0,3,12.0
2024-03-27,Wednesday,13,Muffin,Food,4.5,1,4.5
2024-03-27,Wednesday,9,Toastie,Food,8.0,2,16.0
2024-03-27,Wednesday,12,Toastie,Food,8.0,1,8.0
2024-03-27,Wednesday,11,Toastie,Food,8.0,1,8.0
2024-03-27,Wednesday,11,Croissant,Food,5.0,1,5.0
2024-03-28,Thursday,9,English Breakfast,Tea,4.0,1,4.0
2024-03-28,Thursday,10,Banana Bread,Food,5.5,1,5.5
2024-03-28,Thursday,9,Green Tea,Tea,4.0,1,4.0
2024-03-28,Thursday,15,Espresso,Coffee,4.0,2,8.0
2024-03-28,Thursday,17,Banana Bread,Food,5.5,1,5.5
2024-03-28,Thursday,10,English Breakfast,Tea,4.0,1,4.0
2024-03-28,Thursday,9,Flat White,Coffee,5.5,1,5.5
2024-03-28,Thursday,8,Cappuccino,Coffee,5.5,1,5.5
2024-03-28,Thursday,8,Flat White,Coffee,5.5,1,5.5
2024-03-28,Thursday,8,Chai Latte,Coffee,6.0,1,6.0
2024-03-28,Thursday,11,Muffin,Food,4.5,3,13.5
2024-03-28,Thursday,9,Flat White,Coffee,5.5,1,5.5
2024-03-28,Thursday,8,Banana Bread,Food,5.5,1,5.5
2024-03-28,Thursday,17,Espresso,Coffee,4.0,1,4.0
2024-03-28,Thursday,12,Chai Latte,Coffee,6.0,2,12.0
2024-03-28,Thursday,15,Chai Latte,Coffee,6.0,1,6.0
2024-03-28,Thursday,14,English Breakfast,Tea,4.0,2,8.0
2024-03-28,Thursday,8,Long Black,Coffee,4.5,2,9.0
2024-03-28,Thursday,13,Chai Latte,Coffee,6.0,2,12.0
2024-03-28,Thursday,10,Long Black,Coffee,4.5,2,9.0
2024-03-28,Thursday,9,Latte,Coffee,5.5,1,5.5
2024-03-28,Thursday,15,Chai Latte,Coffee,6.0,1,6.0
2024-03-28,Thursday,15,Chai Latte,Coffee,6.0,1,6.0
2024-03-28,Thursday,8,Green Tea,Tea,4.0,1,4.0
